chr	start	end	gene	ID	ratio	predLargeSeg	segMean	predLargeCorrected	pvalRatioCorrected	perGeneEvaluation	pvalRatioGene	predPoint	predPointSusp	comments
chr4	1806068	1806205	FGFR3	AMPL7153021994	NA	2	0.00619686684964508	2	0.291111308570106	2	0.291111308570106	NA	NA	SegRatio=0.01,AbsMeanSigma=0.07,pvalue=0.7366192081941,pvalueTTest=0.673481314032796,
chr4	1807830	1807934	FGFR3	AMPL7153021957	-0.106181742438421	2	0.00619686684964508	2	0.291111308570106	2	0.291111308570106	NA	NA	SegRatio=0.01,AbsMeanSigma=0.07,pvalue=0.7366192081941,pvalueTTest=0.673481314032796,
chr4	55141001	55141132	PDGFRA	AMPL7154338435	-0.0699808809657897	2	0.00619686684964508	2	0.33276790908692	2	0.33276790908692	NA	NA	SegRatio=0.01,AbsMeanSigma=0.07,pvalue=0.7366192081941,pvalueTTest=0.673481314032796,
chr4	55141127	55141247	PDGFRA	AMPL7158562435	0.00619686684964508	2	0.00619686684964508	2	0.33276790908692	2	0.33276790908692	NA	NA	SegRatio=0.01,AbsMeanSigma=0.07,pvalue=0.7366192081941,pvalueTTest=0.673481314032796,
chr4	55144027	55144139	PDGFRA	AMPL7158536940	0.043462083664937	2	0.00619686684964508	2	0.33276790908692	2	0.33276790908692	NA	NA	SegRatio=0.01,AbsMeanSigma=0.07,pvalue=0.7366192081941,pvalueTTest=0.673481314032796,
chr4	55144087	55144214	PDGFRA	AMPL7158630701	0.112138802311102	2	0.00619686684964508	2	0.33276790908692	2	0.33276790908692	NA	NA	SegRatio=0.01,AbsMeanSigma=0.07,pvalue=0.7366192081941,pvalueTTest=0.673481314032796,
chr4	55151983	55152113	PDGFRA	AMPL7153402697	-0.103030978416552	2	0.00619686684964508	2	0.33276790908692	2	0.33276790908692	NA	NA	SegRatio=0.01,AbsMeanSigma=0.07,pvalue=0.7366192081941,pvalueTTest=0.673481314032796,
chr4	55152079	55152200	PDGFRA	AMPL7158562436	-0.142667444086357	2	0.00619686684964508	2	0.33276790908692	2	0.33276790908692	NA	NA	SegRatio=0.01,AbsMeanSigma=0.07,pvalue=0.7366192081941,pvalueTTest=0.673481314032796,
chr4	55589743	55589879	KIT	AMPL7153048367.AMPL7161178196	NA	2	0.00619686684964508	2	0.00949586816612063	2	0.00949586816612063	NA	NA	SegRatio=0.01,AbsMeanSigma=0.07,pvalue=0.7366192081941,pvalueTTest=0.673481314032796,
chr4	55592006	55592112	KIT	AMPL7158630707	-0.0327752552677964	2	0.00619686684964508	2	0.00949586816612063	2	0.00949586816612063	NA	NA	SegRatio=0.01,AbsMeanSigma=0.07,pvalue=0.7366192081941,pvalueTTest=0.673481314032796,
chr4	55592041	55592155	KIT	AMPL7158630703	0.0069655149094911	2	0.00619686684964508	2	0.00949586816612063	2	0.00949586816612063	NA	NA	SegRatio=0.01,AbsMeanSigma=0.07,pvalue=0.7366192081941,pvalueTTest=0.673481314032796,
chr4	55592150	55592251	KIT	AMPL7158630708	0.0644150021948647	2	0.00619686684964508	2	0.00949586816612063	2	0.00949586816612063	NA	NA	SegRatio=0.01,AbsMeanSigma=0.07,pvalue=0.7366192081941,pvalueTTest=0.673481314032796,
chr4	55593498	55593600	KIT	AMPL7153001777	0.0596968747589681	2	0.00619686684964508	2	0.00949586816612063	2	0.00949586816612063	NA	NA	SegRatio=0.01,AbsMeanSigma=0.07,pvalue=0.7366192081941,pvalueTTest=0.673481314032796,
chr4	55593600	55593725	KIT	AMPL7153001778	0.110664787614611	2	0.00619686684964508	2	0.00949586816612063	2	0.00949586816612063	NA	NA	SegRatio=0.01,AbsMeanSigma=0.07,pvalue=0.7366192081941,pvalueTTest=0.673481314032796,
chr4	55594135	55594243	KIT	AMPL7153547213	0.216553728167598	2	0.00619686684964508	2	0.00949586816612063	2	0.00949586816612063	NA	NA	SegRatio=0.01,AbsMeanSigma=0.07,pvalue=0.7366192081941,pvalueTTest=0.673481314032796,
chr4	55594243	55594350	KIT	AMPL7153171489	0.051313058141944	2	0.00619686684964508	2	0.00949586816612063	2	0.00949586816612063	NA	NA	SegRatio=0.01,AbsMeanSigma=0.07,pvalue=0.7366192081941,pvalueTTest=0.673481314032796,
chr4	55599230	55599356	KIT	AMPL7158630710	0.00458261375757128	2	0.00619686684964508	2	0.00949586816612063	2	0.00949586816612063	NA	NA	SegRatio=0.01,AbsMeanSigma=0.07,pvalue=0.7366192081941,pvalueTTest=0.673481314032796,
chr4	55599340	55599456	KIT	AMPL7155741653	0.0470590526685139	2	0.00619686684964508	2	0.00949586816612063	2	0.00949586816612063	NA	NA	SegRatio=0.01,AbsMeanSigma=0.07,pvalue=0.7366192081941,pvalueTTest=0.673481314032796,
chr4	55602600	55602724	KIT	AMPL7158562441	0.0566390256421553	2	0.00619686684964508	2	0.00949586816612063	2	0.00949586816612063	NA	NA	SegRatio=0.01,AbsMeanSigma=0.07,pvalue=0.7366192081941,pvalueTTest=0.673481314032796,
chr4	55602664	55602784	KIT	AMPL7158562437	0.0687863296870019	2	0.00619686684964508	2	0.00949586816612063	2	0.00949586816612063	NA	NA	SegRatio=0.01,AbsMeanSigma=0.07,pvalue=0.7366192081941,pvalueTTest=0.673481314032796,
chr7	55241600	55241688	EGFR	AMPL7154370557	0.212812825806281	2	0.00755466622966412	2	0.0595537296272401	1.5	0.00570500284458044	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	55241677	55241801	EGFR	AMPL7153032956	0.40565151508731	2	0.00755466622966412	2	0.0595537296272401	1.5	0.00570500284458044	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	55242411	55242540	EGFR	CHP2_EGFR_5	0.0761053560951116	2	0.00755466622966412	2	0.0595537296272401	1.5	0.00570500284458044	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	55248956	55249084	EGFR	AMPL7153072051	0.393168397004077	2	0.00755466622966412	2	0.0595537296272401	1.5	0.00570500284458044	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	55249004	55249139	EGFR	AMPL7153033044	0.33437016632554	2	0.00755466622966412	2	0.0595537296272401	1.5	0.00570500284458044	q-value=0.00326312343436463, copies=3	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	55249118	55249244	EGFR	AMPL7158526937	0.0447893648249969	2	0.00755466622966412	2	0.0595537296272401	1.5	0.00570500284458044	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	55259364	55259492	EGFR	AMPL7154370552	0.0472192009692869	2	0.00755466622966412	2	0.0595537296272401	1.5	0.00570500284458044	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	55259481	55259578	EGFR	AMPL7154370553	0.0400099338120816	2	0.00755466622966412	2	0.0595537296272401	1.5	0.00570500284458044	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	116339602	116339701	MET	AMPL7153153148	0.06445448666845	2	0.00755466622966412	2	0.0906772262519128	2	0.0906772262519128	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	116339874	116339993	MET	AMPL7154267578	-0.0507176970986284	2	0.00755466622966412	2	0.0906772262519128	2	0.0906772262519128	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	116340198	116340323	MET	AMPL7153153138	-0.0643010296146556	2	0.00755466622966412	2	0.0906772262519128	2	0.0906772262519128	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	116411807	116411926	MET	AMPL7160517820	-0.104457534434391	2	0.00755466622966412	2	0.0906772262519128	2	0.0906772262519128	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	116411897	116412016	MET	AMPL7156899873	-0.0168975840864882	2	0.00755466622966412	2	0.0906772262519128	2	0.0906772262519128	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	116411963	116412087	MET	AMPL7160130873	-0.0411160567141975	2	0.00755466622966412	2	0.0906772262519128	2	0.0906772262519128	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	116414910	116415021	MET	AMPL7158527795	-0.104583469463975	2	0.00755466622966412	2	0.0906772262519128	2	0.0906772262519128	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	116415000	116415125	MET	AMPL7154099216	-0.0684697709601494	2	0.00755466622966412	2	0.0906772262519128	2	0.0906772262519128	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	116415070	116415179	MET	AMPL7158527377	0.0343212789300111	2	0.00755466622966412	2	0.0906772262519128	2	0.0906772262519128	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	116417424	116417542	MET	AMPL7158630711	0.0144701726040436	2	0.00755466622966412	2	0.0906772262519128	2	0.0906772262519128	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	116418725	116418850	MET	AMPL7158526957	-0.0285421149657459	2	0.00755466622966412	2	0.0906772262519128	2	0.0906772262519128	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	116418836	116418960	MET	AMPL7154089705	0.0786211022818178	2	0.00755466622966412	2	0.0906772262519128	2	0.0906772262519128	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	116418890	116419015	MET	AMPL7156051190	-0.0174686373217595	2	0.00755466622966412	2	0.0906772262519128	2	0.0906772262519128	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	116419013	116419132	MET	AMPL7158526958	0.0624723289176155	2	0.00755466622966412	2	0.0906772262519128	2	0.0906772262519128	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	116421939	116422056	MET	AMPL7158527378	NA	2	0.00755466622966412	2	0.0906772262519128	2	0.0906772262519128	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	116422040	116422161	MET	AMPL7153359870	-0.113055635523135	2	0.00755466622966412	2	0.0906772262519128	2	0.0906772262519128	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	116423279	116423379	MET	AMPL7158526959	-0.00477666026868975	2	0.00755466622966412	2	0.0906772262519128	2	0.0906772262519128	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	116423375	116423495	MET	AMPL7158482828	-0.0925847247594657	2	0.00755466622966412	2	0.0906772262519128	2	0.0906772262519128	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	116423417	116423532	MET	AMPL7158527796	-0.12330061493372	2	0.00755466622966412	2	0.0906772262519128	2	0.0906772262519128	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	116435688	116435812	MET	AMPL7158526960	0.00755466622966412	2	0.00755466622966412	2	0.0906772262519128	2	0.0906772262519128	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	116435803	116435917	MET	AMPL7158527379	0.0282243381502855	2	0.00755466622966412	2	0.0906772262519128	2	0.0906772262519128	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	140453100	140453223	BRAF	AMPL7153120640	0.127866569721728	2	0.00755466622966412	2	0.546146604226673	2	0.546146604226673	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	140481361	140481459	BRAF	AMPL7153002468	0.0727507403972594	2	0.00755466622966412	2	0.546146604226673	2	0.546146604226673	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr7	140481391	140481512	BRAF	AMPL7153002469	-0.0562349709052477	2	0.00755466622966412	2	0.546146604226673	2	0.546146604226673	NA	NA	SegRatio=0.01,AbsMeanSigma=0.29,pvalue=0.0998374844529893,pvalueTTest=0.172378029196448,
chr10	123247455	123247583	FGFR2	AMPL7158630712	-0.115971132675213	2	0.211670859792573	2	0.481815815859422	2	0.481815815859422	NA	NA	SegRatio=0.21,AbsMeanSigma=1,pvalue=0.0819051804567186,pvalueTTest=0.481815815859422,Adjusted:byPvalueMeanRatio;
chr10	123257970	123258092	FGFR2	AMPL7153153163	0.0362126846962587	2	0.211670859792573	2	0.481815815859422	2	0.481815815859422	NA	NA	SegRatio=0.21,AbsMeanSigma=1,pvalue=0.0819051804567186,pvalueTTest=0.481815815859422,Adjusted:byPvalueMeanRatio;
chr10	123279640	123279768	FGFR2	AMPL7154699043	0.211670859792573	2	0.211670859792573	2	0.481815815859422	2	0.481815815859422	NA	NA	SegRatio=0.21,AbsMeanSigma=1,pvalue=0.0819051804567186,pvalueTTest=0.481815815859422,Adjusted:byPvalueMeanRatio;
chr11	533380	533516	HRAS	AMPL7152996928	NA	2	-0.178350088092896	2	0.102604991369663	2	0.102604991369663	NA	NA	SegRatio=-0.18,AbsMeanSigma=1.53,pvalue=0.000619251154983767,pvalueTTest=0.102604991369663,Adjusted:byPvalueTTestRatio;
chr11	533482	533599	HRAS	AMPL7153380529	-0.0582189273052931	2	-0.178350088092896	2	0.102604991369663	2	0.102604991369663	NA	NA	SegRatio=-0.18,AbsMeanSigma=1.53,pvalue=0.000619251154983767,pvalueTTest=0.102604991369663,Adjusted:byPvalueTTestRatio;
chr11	533557	533668	HRAS	AMPL7158527827	-0.0835089045135137	2	-0.178350088092896	2	0.102604991369663	2	0.102604991369663	NA	NA	SegRatio=-0.18,AbsMeanSigma=1.53,pvalue=0.000619251154983767,pvalueTTest=0.102604991369663,Adjusted:byPvalueTTestRatio;
chr11	533807	533935	HRAS	AMPL7153120637	-0.178350088092896	2	-0.178350088092896	2	0.102604991369663	2	0.102604991369663	NA	NA	SegRatio=-0.18,AbsMeanSigma=1.53,pvalue=0.000619251154983767,pvalueTTest=0.102604991369663,Adjusted:byPvalueTTestRatio;
chr11	534218	534348	HRAS	AMPL7153071863	-0.226238651392982	2	-0.178350088092896	2	0.102604991369663	2	0.102604991369663	NA	NA	SegRatio=-0.18,AbsMeanSigma=1.53,pvalue=0.000619251154983767,pvalueTTest=0.102604991369663,Adjusted:byPvalueTTestRatio;
chr12	25378549	25378658	KRAS	CHP2_KRAS_3	0.0722974820408182	2	-0.0820879343534103	2	0.632861398293863	2	0.632861398293863	NA	NA	SegRatio=-0.08,AbsMeanSigma=0.32,pvalue=0.583650280162552,pvalueTTest=0.632861398293863,
chr12	25380256	25380364	KRAS	AMPL7153120649	-0.152099839026176	2	-0.0820879343534103	2	0.632861398293863	2	0.632861398293863	NA	NA	SegRatio=-0.08,AbsMeanSigma=0.32,pvalue=0.583650280162552,pvalueTTest=0.632861398293863,
chr12	25398186	25398304	KRAS	CHP2_KRAS_1	-0.0820879343534103	2	-0.0820879343534103	2	0.632861398293863	2	0.632861398293863	NA	NA	SegRatio=-0.08,AbsMeanSigma=0.32,pvalue=0.583650280162552,pvalueTTest=0.632861398293863,
chr15	66727413	66727527	MAP2K1	AMPL7153154795	0.275024487429627	2	-0.0356731460354826	2	0.330238865294668	2	0.330238865294668	NA	NA	SegRatio=-0.04,AbsMeanSigma=0.91,pvalue=0.113528192749179,pvalueTTest=0.330238865294668,
chr15	66729054	66729179	MAP2K1	AMPL7153479447	-0.0356731460354826	2	-0.0356731460354826	2	0.330238865294668	2	0.330238865294668	NA	NA	SegRatio=-0.04,AbsMeanSigma=0.91,pvalue=0.113528192749179,pvalueTTest=0.330238865294668,
chr15	66729097	66729224	MAP2K1	AMPL7153397966	0.1791333966785	2	-0.0356731460354826	2	0.330238865294668	2	0.330238865294668	NA	NA	SegRatio=-0.04,AbsMeanSigma=0.91,pvalue=0.113528192749179,pvalueTTest=0.330238865294668,
chr17	37880970	37881096	ERBB2	AMPL7161740708	-0.605028442625529	2	-0.226645102957055	2	0.257914551368121	2	0.257914551368121	q-value=0.00326312343436463, copies=1	NA	SegRatio=-0.23,AbsMeanSigma=4.34,pvalue=8.29926322070809e-10,pvalueTTest=0.257914551368121,Adjusted:byPvalueTTestRatio;
chr17	37881095	37881180	ERBB2	AMPL7154858134	-0.226645102957055	2	-0.226645102957055	2	0.257914551368121	2	0.257914551368121	NA	NA	SegRatio=-0.23,AbsMeanSigma=4.34,pvalue=8.29926322070809e-10,pvalueTTest=0.257914551368121,Adjusted:byPvalueTTestRatio;
