chr	start	end	gene	ID	ratio	predLargeSeg	segMean	predLargeCorrected	pvalRatioCorrected	perGeneEvaluation	pvalRatioGene	predPoint	predPointSusp	comments
chr7	116339874	116339993	MET	AMPL7154267578	0.095368074114879	2	0.0391671525826341	2	0.158606530908016	2	0.158606530908016	NA	NA	SegRatio=0.04,AbsMeanSigma=0.56,pvalue=0.00166887996135488,pvalueTTest=0.0222805357591691,
chr7	116340198	116340323	MET	AMPL7153153138	0.110064982100764	2	0.0391671525826341	2	0.158606530908016	2	0.158606530908016	NA	NA	SegRatio=0.04,AbsMeanSigma=0.56,pvalue=0.00166887996135488,pvalueTTest=0.0222805357591691,
chr7	116411807	116411926	MET	AMPL7160517820	0.0391671525826341	2	0.0391671525826341	2	0.158606530908016	2	0.158606530908016	NA	NA	SegRatio=0.04,AbsMeanSigma=0.56,pvalue=0.00166887996135488,pvalueTTest=0.0222805357591691,
chr7	116411897	116412016	MET	AMPL7156899873	0.0335464996250241	2	0.0391671525826341	2	0.158606530908016	2	0.158606530908016	NA	NA	SegRatio=0.04,AbsMeanSigma=0.56,pvalue=0.00166887996135488,pvalueTTest=0.0222805357591691,
chr7	116411963	116412087	MET	AMPL7160130873	0.016968812693908	2	0.0391671525826341	2	0.158606530908016	2	0.158606530908016	NA	NA	SegRatio=0.04,AbsMeanSigma=0.56,pvalue=0.00166887996135488,pvalueTTest=0.0222805357591691,
chr7	116414910	116415021	MET	AMPL7158527795	0.0121840246877367	2	0.0391671525826341	2	0.158606530908016	2	0.158606530908016	NA	NA	SegRatio=0.04,AbsMeanSigma=0.56,pvalue=0.00166887996135488,pvalueTTest=0.0222805357591691,
chr7	116415000	116415125	MET	AMPL7154099216	0.124245579618403	2	0.0391671525826341	2	0.158606530908016	2	0.158606530908016	NA	NA	SegRatio=0.04,AbsMeanSigma=0.56,pvalue=0.00166887996135488,pvalueTTest=0.0222805357591691,
chr7	116415070	116415179	MET	AMPL7158527377	0.328071553983606	2	0.0391671525826341	2	0.158606530908016	2	0.158606530908016	NA	NA	SegRatio=0.04,AbsMeanSigma=0.56,pvalue=0.00166887996135488,pvalueTTest=0.0222805357591691,
chr7	116417424	116417542	MET	AMPL7158630711	-0.00338729696875518	2	0.0391671525826341	2	0.158606530908016	2	0.158606530908016	NA	NA	SegRatio=0.04,AbsMeanSigma=0.56,pvalue=0.00166887996135488,pvalueTTest=0.0222805357591691,
chr7	116418725	116418850	MET	AMPL7158526957	-0.185564438159677	2	0.0391671525826341	2	0.158606530908016	2	0.158606530908016	NA	NA	SegRatio=0.04,AbsMeanSigma=0.56,pvalue=0.00166887996135488,pvalueTTest=0.0222805357591691,
chr7	116418836	116418960	MET	AMPL7154089705	0.00592869251275704	2	0.0391671525826341	2	0.158606530908016	2	0.158606530908016	NA	NA	SegRatio=0.04,AbsMeanSigma=0.56,pvalue=0.00166887996135488,pvalueTTest=0.0222805357591691,
chr7	116418890	116419015	MET	AMPL7156051190	-0.068305331398669	2	0.0391671525826341	2	0.158606530908016	2	0.158606530908016	NA	NA	SegRatio=0.04,AbsMeanSigma=0.56,pvalue=0.00166887996135488,pvalueTTest=0.0222805357591691,
chr7	116419013	116419132	MET	AMPL7158526958	0.0930270937783041	2	0.0391671525826341	2	0.158606530908016	2	0.158606530908016	NA	NA	SegRatio=0.04,AbsMeanSigma=0.56,pvalue=0.00166887996135488,pvalueTTest=0.0222805357591691,
chr7	116421939	116422056	MET	AMPL7158527378	NA	2	0.0391671525826341	2	0.158606530908016	2	0.158606530908016	NA	NA	SegRatio=0.04,AbsMeanSigma=0.56,pvalue=0.00166887996135488,pvalueTTest=0.0222805357591691,
chr7	116422040	116422161	MET	AMPL7153359870	-0.112886552730898	2	0.0391671525826341	2	0.158606530908016	2	0.158606530908016	NA	NA	SegRatio=0.04,AbsMeanSigma=0.56,pvalue=0.00166887996135488,pvalueTTest=0.0222805357591691,
chr7	116423279	116423379	MET	AMPL7158526959	-0.0876909750304335	2	0.0391671525826341	2	0.158606530908016	2	0.158606530908016	NA	NA	SegRatio=0.04,AbsMeanSigma=0.56,pvalue=0.00166887996135488,pvalueTTest=0.0222805357591691,
chr7	116423375	116423495	MET	AMPL7158482828	-0.00762383287857131	2	0.0391671525826341	2	0.158606530908016	2	0.158606530908016	NA	NA	SegRatio=0.04,AbsMeanSigma=0.56,pvalue=0.00166887996135488,pvalueTTest=0.0222805357591691,
chr7	116423417	116423532	MET	AMPL7158527796	0.00993950479416367	2	0.0391671525826341	2	0.158606530908016	2	0.158606530908016	NA	NA	SegRatio=0.04,AbsMeanSigma=0.56,pvalue=0.00166887996135488,pvalueTTest=0.0222805357591691,
chr7	116435688	116435812	MET	AMPL7158526960	0.0766113515144246	2	0.0391671525826341	2	0.158606530908016	2	0.158606530908016	NA	NA	SegRatio=0.04,AbsMeanSigma=0.56,pvalue=0.00166887996135488,pvalueTTest=0.0222805357591691,
chr7	116435803	116435917	MET	AMPL7158527379	0.219095095159647	2	0.0391671525826341	2	0.158606530908016	2	0.158606530908016	NA	NA	SegRatio=0.04,AbsMeanSigma=0.56,pvalue=0.00166887996135488,pvalueTTest=0.0222805357591691,
chr7	140453100	140453223	BRAF	AMPL7153120640	-0.0230858366129835	2	0.0391671525826341	2	0.680865074636276	2	0.680865074636276	NA	NA	SegRatio=0.04,AbsMeanSigma=0.56,pvalue=0.00166887996135488,pvalueTTest=0.0222805357591691,
chr7	140481361	140481459	BRAF	AMPL7153002468	0.124426749831268	2	0.0391671525826341	2	0.680865074636276	2	0.680865074636276	NA	NA	SegRatio=0.04,AbsMeanSigma=0.56,pvalue=0.00166887996135488,pvalueTTest=0.0222805357591691,
chr7	140481391	140481512	BRAF	AMPL7153002469	-0.187324711526593	2	0.0391671525826341	2	0.680865074636276	2	0.680865074636276	NA	NA	SegRatio=0.04,AbsMeanSigma=0.56,pvalue=0.00166887996135488,pvalueTTest=0.0222805357591691,
chr10	123247455	123247583	FGFR2	AMPL7158630712	0.0476255898784799	2	0.175875073005476	2	0.196814468021019	2	0.196814468021019	NA	NA	SegRatio=0.18,AbsMeanSigma=1.19,pvalue=0.038679885952124,pvalueTTest=0.196814468021019,Adjusted:byPvalueMeanRatio;
chr10	123257970	123258092	FGFR2	AMPL7153153163	0.0977093378928161	2	0.175875073005476	2	0.196814468021019	2	0.196814468021019	NA	NA	SegRatio=0.18,AbsMeanSigma=1.19,pvalue=0.038679885952124,pvalueTTest=0.196814468021019,Adjusted:byPvalueMeanRatio;
chr10	123279640	123279768	FGFR2	AMPL7154699043	0.175875073005476	2	0.175875073005476	2	0.196814468021019	2	0.196814468021019	NA	NA	SegRatio=0.18,AbsMeanSigma=1.19,pvalue=0.038679885952124,pvalueTTest=0.196814468021019,Adjusted:byPvalueMeanRatio;
chr11	533380	533516	HRAS	AMPL7152996928	NA	1.5	-0.152180772415988	1.5	0.373311795036584	2	0.00233372123871437	NA	NA	SegRatio=-0.15,AbsMeanSigma=1.76,pvalue=8.40732841919147e-05,pvalueTTest=0.00233372123871437,
chr11	533482	533599	HRAS	AMPL7153380529	-0.208885364389503	1.5	-0.152180772415988	1.5	0.373311795036584	2	0.00233372123871437	NA	NA	SegRatio=-0.15,AbsMeanSigma=1.76,pvalue=8.40732841919147e-05,pvalueTTest=0.00233372123871437,
chr11	533557	533668	HRAS	AMPL7158527827	-0.132090868204174	1.5	-0.152180772415988	1.5	0.373311795036584	2	0.00233372123871437	NA	NA	SegRatio=-0.15,AbsMeanSigma=1.76,pvalue=8.40732841919147e-05,pvalueTTest=0.00233372123871437,
chr11	533807	533935	HRAS	AMPL7153120637	-0.3202813216276	1.5	-0.152180772415988	1.5	0.373311795036584	2	0.00233372123871437	NA	NA	SegRatio=-0.15,AbsMeanSigma=1.76,pvalue=8.40732841919147e-05,pvalueTTest=0.00233372123871437,
chr11	534218	534348	HRAS	AMPL7153071863	-0.152180772415988	1.5	-0.152180772415988	1.5	0.373311795036584	2	0.00233372123871437	NA	NA	SegRatio=-0.15,AbsMeanSigma=1.76,pvalue=8.40732841919147e-05,pvalueTTest=0.00233372123871437,
chr12	25378549	25378658	KRAS	CHP2_KRAS_3	0.130489713060483	2	0.00545646461352465	2	0.429460209961715	2	0.429460209961715	NA	NA	SegRatio=0.01,AbsMeanSigma=0.42,pvalue=0.468566679682649,pvalueTTest=0.429460209961715,
chr12	25380256	25380364	KRAS	AMPL7153120649	-0.0173010439378539	2	0.00545646461352465	2	0.429460209961715	2	0.429460209961715	NA	NA	SegRatio=0.01,AbsMeanSigma=0.42,pvalue=0.468566679682649,pvalueTTest=0.429460209961715,
chr12	25398186	25398304	KRAS	CHP2_KRAS_1	0.00545646461352465	2	0.00545646461352465	2	0.429460209961715	2	0.429460209961715	NA	NA	SegRatio=0.01,AbsMeanSigma=0.42,pvalue=0.468566679682649,pvalueTTest=0.429460209961715,
chr15	66727413	66727527	MAP2K1	AMPL7153154795	0.202924954152267	2	-0.215129580049955	2	0.731473262143755	2	0.731473262143755	NA	NA	SegRatio=-0.22,AbsMeanSigma=0.46,pvalue=0.429332377305572,pvalueTTest=0.731473262143755,
chr15	66729054	66729179	MAP2K1	AMPL7153479447	-0.215129580049955	2	-0.215129580049955	2	0.731473262143755	2	0.731473262143755	NA	NA	SegRatio=-0.22,AbsMeanSigma=0.46,pvalue=0.429332377305572,pvalueTTest=0.731473262143755,
chr15	66729097	66729224	MAP2K1	AMPL7153397966	0.0408603691283753	2	-0.215129580049955	2	0.731473262143755	2	0.731473262143755	NA	NA	SegRatio=-0.22,AbsMeanSigma=0.46,pvalue=0.429332377305572,pvalueTTest=0.731473262143755,
chr17	37880970	37881096	ERBB2	AMPL7161740708	-0.510696691766072	2	-0.247764853722127	2	0.195890398074311	2	0.195890398074311	NA	NA	SegRatio=-0.25,AbsMeanSigma=3.47,pvalue=8.98082107250956e-07,pvalueTTest=0.195890398074311,Adjusted:byPvalueTTestRatio;
chr17	37881095	37881180	ERBB2	AMPL7154858134	-0.247764853722127	2	-0.247764853722127	2	0.195890398074311	2	0.195890398074311	NA	NA	SegRatio=-0.25,AbsMeanSigma=3.47,pvalue=8.98082107250956e-07,pvalueTTest=0.195890398074311,Adjusted:byPvalueTTestRatio;
